TIME,HR,RR,HRV,SPO2
2024-04-15 00:55:58,63,20,978,100
2024-04-15 00:55:59,63,20,962,100
2024-04-15 00:56:00,63,20,788,100
2024-04-15 00:56:01,63,20,941,100
2024-04-15 00:56:02,63,20,939,100
2024-04-15 00:56:03,62,20,989,100
2024-04-15 00:56:04,62,20,919,100
2024-04-15 00:56:05,62,20,1037,100
2024-04-15 00:56:06,62,21,1003,100
2024-04-15 00:56:07,61,21,998,100
2024-04-15 00:56:08,61,21,990,100
2024-04-15 00:56:09,61,21,800,100
2024-04-15 00:56:10,61,21,996,100
2024-04-15 00:56:11,61,21,980,99
2024-04-15 00:56:12,61,21,978,99
2024-04-15 00:56:13,61,21,984,99
2024-04-15 00:56:14,61,21,990,99
2024-04-15 00:56:15,61,21,996,99
2024-04-15 00:56:16,61,21,1006,99
2024-04-15 00:56:17,61,21,986,99
2024-04-15 00:56:18,61,21,980,99
2024-04-15 00:56:19,59,21,992,99
2024-04-15 00:56:20,59,21,1004,99
2024-04-15 00:56:21,59,21,1018,99
2024-04-15 00:56:22,59,21,997,99
2024-04-15 00:56:23,59,21,990,99
2024-04-15 00:56:24,59,21,990,99
2024-04-15 00:56:25,59,21,992,99
2024-04-15 00:56:26,59,21,997,99
2024-04-15 00:56:27,59,21,997,99
2024-04-15 00:56:28,59,21,993,99
2024-04-15 00:56:29,59,21,978,99
2024-04-15 00:56:30,59,21,965,99
2024-04-15 00:56:31,57,21,965,99
2024-04-15 00:56:32,57,21,965,99
2024-04-15 00:56:33,57,21,1010,99
2024-04-15 00:56:34,58,22,1005,99
2024-04-15 00:56:35,59,22,993,100
2024-04-15 00:56:36,59,22,993,100
2024-04-15 00:56:37,59,22,993,99
2024-04-15 00:56:38,59,22,993,99
2024-04-15 00:56:39,59,22,993,99
2024-04-15 00:56:40,59,21,993,99
2024-04-15 00:56:41,59,21,993,99
2024-04-15 00:56:42,59,21,993,99
2024-04-15 00:56:43,59,21,993,99
2024-04-15 00:56:44,59,21,993,99
2024-04-15 00:56:44,59,21,993,99
2024-04-15 00:56:45,59,21,993,99
2024-04-15 00:56:46,59,21,966,99
2024-04-15 00:56:46,59,21,966,99
2024-04-15 00:56:47,60,21,766,99
2024-04-15 00:56:48,61,21,766,99
2024-04-15 00:56:49,61,21,951,99
2024-04-15 00:56:50,61,21,917,99
2024-04-15 00:56:51,61,21,874,99
2024-04-15 00:56:52,61,21,874,99
2024-04-15 00:56:53,61,21,841,99
2024-04-15 00:56:54,61,22,819,99
2024-04-15 00:56:55,61,22,847,99
2024-04-15 00:56:55,61,22,847,99
2024-04-15 00:56:56,61,22,919,99
2024-04-15 00:56:56,61,22,919,99
2024-04-15 00:56:57,61,22,953,99
2024-04-15 00:56:58,61,22,963,99
2024-04-15 00:56:59,61,22,966,99
2024-04-15 00:57:00,61,22,955,99
2024-04-15 00:57:01,61,22,956,99
2024-04-15 00:57:02,61,22,967,99
2024-04-15 00:57:03,61,22,973,99
2024-04-15 00:57:04,61,22,978,99
2024-04-15 00:57:05,61,22,956,99
2024-04-15 00:57:06,61,22,926,99
2024-04-15 00:57:07,61,22,927,99
2024-04-15 00:57:08,61,22,924,99
2024-04-15 00:57:09,61,22,943,99
2024-04-15 00:57:10,61,22,965,99
2024-04-15 00:57:11,61,22,965,99
2024-04-15 00:57:12,61,22,965,99
2024-04-15 00:57:13,61,22,965,99
2024-04-15 00:57:14,61,22,965,99
2024-04-15 00:57:15,61,22,958,99
2024-04-15 00:57:16,61,22,975,99
2024-04-15 00:57:17,61,22,975,99
2024-04-15 00:57:18,61,22,975,99
2024-04-15 00:57:19,61,22,898,99
2024-04-15 00:57:20,63,21,898,99
2024-04-15 00:57:21,63,21,1036,99
2024-04-15 00:57:22,63,21,1036,99
2024-04-15 00:57:23,63,21,1036,99
2024-04-15 00:57:24,63,21,884,99
2024-04-15 00:57:25,65,22,841,99
2024-04-15 00:57:26,66,22,841,99
2024-04-15 00:57:27,67,22,901,99
2024-04-15 00:57:28,67,22,927,99
2024-04-15 00:57:29,65,22,955,99
2024-04-15 00:57:30,63,22,1056,99
2024-04-15 00:57:31,61,22,1056,99
2024-04-15 00:57:32,60,22,1056,99
2024-04-15 00:57:33,60,22,1089,99
2024-04-15 00:57:34,59,22,1039,99
2024-04-15 00:57:35,59,21,1028,99
2024-04-15 00:57:36,60,21,1019,99
2024-04-15 00:57:37,60,21,1002,99
2024-04-15 00:57:38,62,21,945,99
2024-04-15 00:57:39,65,21,945,99
2024-04-15 00:57:40,65,21,945,99
2024-04-15 00:57:41,65,21,856,99
2024-04-15 00:57:42,66,21,868,99
2024-04-15 00:57:43,67,21,868,99
2024-04-15 00:57:44,67,21,990,99
2024-04-15 00:57:45,67,21,990,100
2024-04-15 00:57:46,66,21,783,100
2024-04-15 00:57:47,66,21,783,100
2024-04-15 00:57:48,66,21,921,100
2024-04-15 00:57:49,66,21,904,100
2024-04-15 00:57:50,66,21,897,100
2024-04-15 00:57:51,64,21,959,99
2024-04-15 00:57:52,64,21,958,99
2024-04-15 00:57:53,63,21,933,99
2024-04-15 00:57:54,64,21,932,99
2024-04-15 00:57:55,64,21,932,99
2024-04-15 00:57:56,64,21,929,99
2024-04-15 00:57:57,64,21,931,99
2024-04-15 00:57:58,64,21,931,99
2024-04-15 00:57:59,64,21,933,99
2024-04-15 00:58:00,64,21,942,99
2024-04-15 00:58:01,64,21,942,99
2024-04-15 00:58:02,64,21,942,99
2024-04-15 00:58:03,64,21,947,99
2024-04-15 00:58:04,64,21,969,99
2024-04-15 00:58:05,63,21,961,99
2024-04-15 00:58:06,63,21,993,99
2024-04-15 00:58:07,63,21,998,99
2024-04-15 00:58:08,62,21,998,99
2024-04-15 00:58:09,62,21,998,99
2024-04-15 00:58:10,62,21,998,99
2024-04-15 00:58:11,62,21,998,99
2024-04-15 00:58:12,62,21,998,99
2024-04-15 00:58:13,62,21,998,99
2024-04-15 00:58:14,62,21,998,99
2024-04-15 00:58:15,62,21,998,99
2024-04-15 00:58:16,62,21,998,99
2024-04-15 00:58:17,62,21,998,99
2024-04-15 00:58:17,62,21,998,99
2024-04-15 00:58:18,62,21,991,99
2024-04-15 00:58:18,62,21,991,99
2024-04-15 00:58:19,61,21,975,99
2024-04-15 00:58:20,61,21,787,99
2024-04-15 00:58:21,61,21,1011,99
2024-04-15 00:58:22,61,21,973,99
2024-04-15 00:58:23,61,21,968,99
2024-04-15 00:58:24,61,21,998,99
2024-04-15 00:58:25,61,21,998,99
2024-04-15 00:58:26,61,21,950,99
2024-04-15 00:58:27,61,21,902,99
2024-04-15 00:58:28,61,21,900,99
2024-04-15 00:58:29,61,21,846,99
2024-04-15 00:58:30,61,22,901,99
2024-04-15 00:58:31,61,22,954,99
2024-04-15 00:58:32,61,22,973,99
2024-04-15 00:58:33,61,22,976,99
2024-04-15 00:58:34,61,22,975,99
2024-04-15 00:58:35,62,22,972,99
2024-04-15 00:58:36,62,22,924,99
2024-04-15 00:58:37,62,22,929,99
2024-04-15 00:58:38,62,22,935,99
2024-04-15 00:58:39,63,22,944,99
2024-04-15 00:58:40,63,22,944,99
2024-04-15 00:58:41,63,22,944,99
2024-04-15 00:58:42,63,22,944,99
2024-04-15 00:58:43,63,22,944,99
2024-04-15 00:58:44,63,22,944,99
2024-04-15 00:58:45,63,22,996,99
2024-04-15 00:58:46,62,22,984,99
2024-04-15 00:58:47,61,22,953,99
2024-04-15 00:58:48,62,22,921,99
2024-04-15 00:58:49,62,22,921,99
2024-04-15 00:58:50,62,22,921,99
2024-04-15 00:58:51,62,22,921,99
2024-04-15 00:58:52,62,22,921,99
2024-04-15 00:58:53,62,22,921,99
2024-04-15 00:58:54,62,22,921,99
2024-04-15 00:58:55,62,22,1092,99
2024-04-15 00:58:56,62,22,1092,99
2024-04-15 00:58:57,62,22,1092,99
2024-04-15 00:58:58,62,22,1048,99
2024-04-15 00:58:59,62,22,1010,99
2024-04-15 00:59:00,62,22,1035,99
2024-04-15 00:59:01,60,22,1023,99
2024-04-15 00:59:02,59,22,1014,99
2024-04-15 00:59:03,59,22,998,99
2024-04-15 00:59:04,59,22,961,99
2024-04-15 00:59:05,59,22,903,99
2024-04-15 00:59:06,60,22,888,99
2024-04-15 00:59:07,62,22,846,99
2024-04-15 00:59:08,63,22,883,99
2024-04-15 00:59:09,63,22,825,99
2024-04-15 00:59:10,64,22,825,99
2024-04-15 00:59:11,64,22,825,99
2024-04-15 00:59:12,64,22,825,99
2024-04-15 00:59:13,64,22,825,99
2024-04-15 00:59:13,64,22,825,99
2024-04-15 00:59:14,64,22,825,99
2024-04-15 00:59:15,64,22,898,99
2024-04-15 00:59:16,64,22,899,99
2024-04-15 00:59:17,64,22,901,99
2024-04-15 00:59:17,64,22,901,99
2024-04-15 00:59:18,64,22,857,99
2024-04-15 00:59:18,64,22,857,99
2024-04-15 00:59:19,61,21,949,99
2024-04-15 00:59:19,61,21,949,99
2024-04-15 00:59:20,61,21,1018,99
2024-04-15 00:59:21,61,22,1042,99
2024-04-15 00:59:22,60,22,1059,99
2024-04-15 00:59:23,60,22,1066,99
2024-04-15 00:59:24,60,22,1047,99
2024-04-15 00:59:25,60,22,1017,99
2024-04-15 00:59:26,60,22,947,99
2024-04-15 00:59:27,61,22,945,99
2024-04-15 00:59:28,62,22,935,99
2024-04-15 00:59:29,62,22,950,99
2024-04-15 00:59:30,63,22,942,99
2024-04-15 00:59:31,63,22,930,99
2024-04-15 00:59:32,63,22,937,99
2024-04-15 00:59:33,63,22,923,99
2024-04-15 00:59:34,64,22,921,99
2024-04-15 00:59:35,64,22,901,99
2024-04-15 00:59:36,65,22,916,99
2024-04-15 00:59:37,65,22,916,99
2024-04-15 00:59:38,65,22,916,99
2024-04-15 00:59:39,65,22,916,99
2024-04-15 00:59:40,65,22,916,99
2024-04-15 00:59:41,65,22,849,99
2024-04-15 00:59:42,65,22,849,99
2024-04-15 00:59:43,66,22,849,99
2024-04-15 00:59:44,66,22,849,99
2024-04-15 00:59:45,66,21,849,99
2024-04-15 00:59:46,66,21,1002,99
2024-04-15 00:59:47,63,21,1002,99
2024-04-15 00:59:48,62,21,1043,99
2024-04-15 00:59:49,61,21,1013,98
2024-04-15 00:59:50,61,21,998,98
2024-04-15 00:59:51,61,21,1001,98
2024-04-15 00:59:52,60,21,996,98
2024-04-15 00:59:53,60,21,949,98
2024-04-15 00:59:54,61,21,951,98
2024-04-15 00:59:55,61,21,967,98
2024-04-15 00:59:56,62,21,967,98
2024-04-15 00:59:57,62,21,967,98
2024-04-15 00:59:58,62,21,967,98
2024-04-15 00:59:59,62,21,967,98
2024-04-15 01:00:00,62,20,967,98
2024-04-15 01:00:01,62,20,957,98
2024-04-15 01:00:02,62,20,982,98
2024-04-15 01:00:03,62,20,955,98
2024-04-15 01:00:04,62,20,971,98
2024-04-15 01:00:05,62,20,985,98
2024-04-15 01:00:06,62,20,985,98
2024-04-15 01:00:07,62,20,964,98
2024-04-15 01:00:08,61,20,978,98
2024-04-15 01:00:09,62,20,946,98
2024-04-15 01:00:10,61,20,947,98
2024-04-15 01:00:11,62,20,971,98
2024-04-15 01:00:12,62,20,971,98
2024-04-15 01:00:13,62,20,971,98
2024-04-15 01:00:14,62,20,971,98
2024-04-15 01:00:15,62,20,971,98
2024-04-15 01:00:16,62,20,971,98
2024-04-15 01:00:17,62,20,971,98
2024-04-15 01:00:18,62,20,945,98
2024-04-15 01:00:19,62,20,939,98
2024-04-15 01:00:20,63,20,923,98
2024-04-15 01:00:21,63,20,885,98
2024-04-15 01:00:22,64,20,885,98
2024-04-15 01:00:23,64,20,885,98
2024-04-15 01:00:24,64,20,885,98
2024-04-15 01:00:25,64,20,885,98
2024-04-15 01:00:26,64,19,885,98
2024-04-15 01:00:27,64,19,885,98
2024-04-15 01:00:28,64,19,885,98
2024-04-15 01:00:29,64,19,1016,98
2024-04-15 01:00:30,63,19,1025,98
2024-04-15 01:00:31,61,19,998,99
2024-04-15 01:00:32,61,19,993,99
2024-04-15 01:00:33,61,19,972,99
2024-04-15 01:00:34,61,19,943,99
2024-04-15 01:00:35,61,19,927,99
2024-04-15 01:00:36,61,19,893,99
2024-04-15 01:00:37,63,19,772,99
2024-04-15 01:00:38,63,19,954,99
2024-04-15 01:00:39,63,19,954,99
2024-04-15 01:00:40,63,19,954,99
2024-04-15 01:00:41,63,19,954,99
2024-04-15 01:00:42,63,19,954,99
2024-04-15 01:00:43,63,19,954,99
2024-04-15 01:00:44,63,19,954,99
2024-04-15 01:00:45,63,19,954,99
2024-04-15 01:00:46,63,19,954,99
2024-04-15 01:00:47,63,18,1014,99
2024-04-15 01:00:48,62,18,994,99
2024-04-15 01:00:49,61,18,998,99
2024-04-15 01:00:50,61,18,982,99
2024-04-15 01:00:51,61,18,952,99
2024-04-15 01:00:52,61,18,939,99
2024-04-15 01:00:53,61,18,940,99
2024-04-15 01:00:54,63,18,940,99
2024-04-15 01:00:55,63,18,940,99
2024-04-15 01:00:56,63,18,940,99
2024-04-15 01:00:57,63,17,940,99
2024-04-15 01:00:58,63,17,940,99
2024-04-15 01:00:59,63,17,916,99
2024-04-15 01:01:00,63,17,916,99
2024-04-15 01:01:01,63,17,916,99
2024-04-15 01:01:02,63,17,916,99
2024-04-15 01:01:03,63,17,960,99
2024-04-15 01:01:04,63,17,971,99
2024-04-15 01:01:05,63,17,954,99
2024-04-15 01:01:06,63,17,950,99
2024-04-15 01:01:07,63,17,944,99
2024-04-15 01:01:08,63,17,923,99
2024-04-15 01:01:09,63,17,912,99
2024-04-15 01:01:10,64,17,919,99
2024-04-15 01:01:11,64,17,920,99
2024-04-15 01:01:12,65,17,898,99
2024-04-15 01:01:13,65,17,927,99
2024-04-15 01:01:14,65,17,927,99
2024-04-15 01:01:15,65,17,927,99
2024-04-15 01:01:16,65,17,927,99
2024-04-15 01:01:17,65,17,927,99
2024-04-15 01:01:18,65,17,927,99
2024-04-15 01:01:19,65,17,927,99
2024-04-15 01:01:20,65,17,980,99
2024-04-15 01:01:21,64,17,939,99
2024-04-15 01:01:22,64,17,927,99
2024-04-15 01:01:23,64,17,912,99
2024-04-15 01:01:24,65,17,912,99
2024-04-15 01:01:25,65,17,912,99
2024-04-15 01:01:26,65,17,912,99
2024-04-15 01:01:27,65,17,912,99
2024-04-15 01:01:28,65,17,912,99
2024-04-15 01:01:29,65,17,912,99
2024-04-15 01:01:30,65,17,941,99
2024-04-15 01:01:31,65,17,962,99
2024-04-15 01:01:32,64,17,962,99
2024-04-15 01:01:33,64,17,1001,99
2024-04-15 01:01:34,64,17,992,99
2024-04-15 01:01:35,63,17,990,99
2024-04-15 01:01:36,62,17,977,99
2024-04-15 01:01:37,62,17,946,99
2024-04-15 01:01:38,62,17,927,99
2024-04-15 01:01:39,62,17,909,99
2024-04-15 01:01:40,62,17,899,99
2024-04-15 01:01:41,64,17,873,99
2024-04-15 01:01:42,65,17,860,99
2024-04-15 01:01:43,66,17,868,99
2024-04-15 01:01:44,67,17,868,99
2024-04-15 01:01:45,67,18,868,99
2024-04-15 01:01:46,67,18,868,99
2024-04-15 01:01:47,67,18,868,99
2024-04-15 01:01:48,67,18,868,99
2024-04-15 01:01:49,67,18,868,99
2024-04-15 01:01:50,67,18,868,99
2024-04-15 01:01:51,67,17,945,99
2024-04-15 01:01:52,65,17,945,99
2024-04-15 01:01:53,65,17,945,98
2024-04-15 01:01:54,65,17,895,98
2024-04-15 01:01:55,65,17,850,99
2024-04-15 01:01:56,67,16,850,99
2024-04-15 01:01:57,67,16,850,99
2024-04-15 01:01:58,67,16,946,99
2024-04-15 01:01:59,66,16,974,99
2024-04-15 01:02:00,65,16,1012,99
2024-04-15 01:02:01,64,16,1043,99
2024-04-15 01:02:02,62,16,1043,99
2024-04-15 01:02:03,62,16,1043,99
2024-04-15 01:02:04,62,16,1022,99
2024-04-15 01:02:05,62,16,1001,99
2024-04-15 01:02:06,61,16,989,99
2024-04-15 01:02:07,61,16,973,99
2024-04-15 01:02:08,61,16,939,99
2024-04-15 01:02:09,61,16,906,99
2024-04-15 01:02:10,62,16,915,99
2024-04-15 01:02:11,63,16,898,99
2024-04-15 01:02:12,64,16,898,99
2024-04-15 01:02:13,64,16,898,99
2024-04-15 01:02:14,64,16,922,99
2024-04-15 01:02:15,64,16,918,99
2024-04-15 01:02:16,65,16,969,99
2024-04-15 01:02:17,64,16,948,99
2024-04-15 01:02:18,64,16,979,99
2024-04-15 01:02:19,64,16,959,99
2024-04-15 01:02:20,63,16,963,99
2024-04-15 01:02:21,63,16,955,99
2024-04-15 01:02:22,63,16,943,99
2024-04-15 01:02:23,63,16,904,98
2024-04-15 01:02:24,63,16,910,98
2024-04-15 01:02:25,64,16,910,98
2024-04-15 01:02:26,64,16,910,98
2024-04-15 01:02:27,64,16,910,98
2024-04-15 01:02:28,64,16,937,98
2024-04-15 01:02:29,64,15,937,99
2024-04-15 01:02:30,64,15,977,99
2024-04-15 01:02:31,64,15,977,99
2024-04-15 01:02:32,63,15,966,99
2024-04-15 01:02:33,62,15,979,99
2024-04-15 01:02:34,62,15,993,99
2024-04-15 01:02:35,62,15,978,99
2024-04-15 01:02:36,62,15,960,99
2024-04-15 01:02:37,62,15,976,99
2024-04-15 01:02:38,62,15,976,99
2024-04-15 01:02:39,62,15,976,99
2024-04-15 01:02:40,62,15,951,99
2024-04-15 01:02:41,62,15,929,99
2024-04-15 01:02:42,63,15,786,99
2024-04-15 01:02:43,63,15,937,99
2024-04-15 01:02:44,63,15,783,99
2024-04-15 01:02:45,63,15,793,98
2024-04-15 01:02:46,63,15,793,98
2024-04-15 01:02:47,63,15,793,98
2024-04-15 01:02:48,63,16,793,98
2024-04-15 01:02:48,63,16,793,98
2024-04-15 01:02:49,63,16,793,98
2024-04-15 01:02:50,61,16,1099,98
2024-04-15 01:02:50,61,16,1099,98
2024-04-15 01:02:51,59,16,1057,98
2024-04-15 01:02:52,59,16,1027,98
2024-04-15 01:02:53,59,16,1042,98
2024-04-15 01:02:54,59,16,995,98
2024-04-15 01:02:55,59,16,957,98
2024-04-15 01:02:56,59,16,952,98
2024-04-15 01:02:57,60,16,933,98
2024-04-15 01:02:58,61,16,921,98
2024-04-15 01:02:59,62,16,921,98
2024-04-15 01:03:00,62,16,921,98
2024-04-15 01:03:01,62,15,921,98
2024-04-15 01:03:02,62,15,901,98
2024-04-15 01:03:03,62,15,881,98
2024-04-15 01:03:04,63,15,881,98
2024-04-15 01:03:05,64,15,881,98
2024-04-15 01:03:06,64,15,929,98
2024-04-15 01:03:07,64,15,929,98
2024-04-15 01:03:08,64,15,929,98
2024-04-15 01:03:09,64,15,929,98
2024-04-15 01:03:10,64,15,929,98
2024-04-15 01:03:11,64,15,929,98
2024-04-15 01:03:12,64,15,1000,98
2024-04-15 01:03:13,63,15,979,98
2024-04-15 01:03:14,62,15,970,98
2024-04-15 01:03:15,62,15,999,98
2024-04-15 01:03:16,62,15,985,98
2024-04-15 01:03:17,61,15,985,98
2024-04-15 01:03:18,61,15,985,98
2024-04-15 01:03:19,61,15,977,98
2024-04-15 01:03:20,61,15,954,98
2024-04-15 01:03:21,62,15,994,98
2024-04-15 01:03:22,62,15,994,98
2024-04-15 01:03:23,62,15,994,98
2024-04-15 01:03:24,62,15,994,98
2024-04-15 01:03:25,62,15,994,98
2024-04-15 01:03:26,62,15,994,98
2024-04-15 01:03:27,62,15,994,98
2024-04-15 01:03:28,62,15,994,98
2024-04-15 01:03:29,62,15,994,99
2024-04-15 01:03:30,62,15,995,99
2024-04-15 01:03:30,62,15,995,99
2024-04-15 01:03:31,62,15,995,99
2024-04-15 01:03:31,62,15,995,99
2024-04-15 01:03:32,61,15,995,99
2024-04-15 01:03:33,61,15,973,100
2024-04-15 01:03:34,61,15,963,100
